,Bin_centers_keV,Rate_cps,Err_rate_Hz
1823,4558.75,1.8089347391601832e-05,1.8089347391601832e-05
1824,4561.25,1.8089347391601832e-05,1.8089347391601832e-05
1825,4563.75,3.6178694783203665e-05,2.5582200415681684e-05
1826,4566.25,5.4268042174805494e-05,3.133166875801792e-05
1827,4568.75,5.4268042174805494e-05,3.133166875801792e-05
1828,4571.25,3.6178694783203665e-05,2.5582200415681684e-05
1829,4573.75,3.6178694783203665e-05,2.5582200415681684e-05
1830,4576.25,5.4268042174805494e-05,3.133166875801792e-05
1831,4578.75,0.0,0.0
1832,4581.25,3.6178694783203665e-05,2.5582200415681684e-05
1833,4583.75,1.8089347391601832e-05,1.8089347391601832e-05
1834,4586.25,3.6178694783203665e-05,2.5582200415681684e-05
1835,4588.75,3.6178694783203665e-05,2.5582200415681684e-05
1836,4591.25,5.4268042174805494e-05,3.133166875801792e-05
1837,4593.75,1.8089347391601832e-05,1.8089347391601832e-05
1838,4596.25,9.044673695800917e-05,4.044901043623021e-05
1839,4598.75,3.6178694783203665e-05,2.5582200415681684e-05
1840,4601.25,0.0,0.0
1841,4603.75,1.8089347391601832e-05,1.8089347391601832e-05
1842,4606.25,1.8089347391601832e-05,1.8089347391601832e-05
1843,4608.75,3.6178694783203665e-05,2.5582200415681684e-05
1844,4611.25,5.4268042174805494e-05,3.133166875801792e-05
1845,4613.75,1.8089347391601832e-05,1.8089347391601832e-05
1846,4616.25,0.0,0.0
1847,4618.75,0.0,0.0
1848,4621.25,3.6178694783203665e-05,2.5582200415681684e-05
1849,4623.75,5.4268042174805494e-05,3.133166875801792e-05
1850,4626.25,1.8089347391601832e-05,1.8089347391601832e-05
1851,4628.75,1.8089347391601832e-05,1.8089347391601832e-05
1852,4631.25,0.0,0.0
1853,4633.75,3.6178694783203665e-05,2.5582200415681684e-05
1854,4636.25,7.235738956640733e-05,3.6178694783203665e-05
1855,4638.75,3.6178694783203665e-05,2.5582200415681684e-05
1856,4641.25,0.0,0.0
1857,4643.75,9.044673695800917e-05,4.044901043623021e-05
1858,4646.25,1.8089347391601832e-05,1.8089347391601832e-05
1859,4648.75,0.0,0.0
1860,4651.25,9.044673695800917e-05,4.044901043623021e-05
1861,4653.75,0.0,0.0
1862,4656.25,9.044673695800917e-05,4.044901043623021e-05
1863,4658.75,7.235738956640733e-05,3.6178694783203665e-05
1864,4661.25,1.8089347391601832e-05,1.8089347391601832e-05
1865,4663.75,3.6178694783203665e-05,2.5582200415681684e-05
1866,4666.25,5.4268042174805494e-05,3.133166875801792e-05
1867,4668.75,0.0,0.0
1868,4671.25,0.0,0.0
1869,4673.75,9.044673695800917e-05,4.044901043623021e-05
1870,4676.25,7.235738956640733e-05,3.6178694783203665e-05
1871,4678.75,9.044673695800917e-05,4.044901043623021e-05
1872,4681.25,0.0,0.0
1873,4683.75,1.8089347391601832e-05,1.8089347391601832e-05
